text,hashtags,placename
b'He looks tired af pls make him sleep more https://t.co/J74ZhZ32RI',,"Toronto, Ontario"
"b'Don\\u2019t sleep on me baby, cause I\\u2019m probably the one you\\u2019ve been praying for..\\U0001f634'",,"Toronto, Ontario"
b'um sonho: devon armar um blind no ryan e dominar o resto do jogo.',,"Toronto, Ontario"
"b'Can I just rest tonight? Please, is that acceptable?'",,"Toronto, Ontario"
b'Just 2 more sleeps till @S_C_ #JayZ takes over the stage at the @AirCanadaCentre Wednesday night with his 4:44 Tour\\u2026 https://t.co/AzUiffe8zq',JayZ,"Toronto, Ontario"
"b""Okay, I'm up. Going to get poutine then binge watch Stranger Things and be sad for the rest of the day \\u270c\\U0001f3fb""",,"Toronto, Ontario"
"b'Goodnight @DUALIPA , hope you sleep well'",,"Toronto, Ontario"
b'This is still my favourite photo my biceps zzzz I wanted to gym today but my shoulders are actually in constant pain https://t.co/Kw0xMidQqu',,"Toronto, Ontario"
b'@TekSavvyCSR I\\u2019m in Toronto and am experiencing the same thing. VERY slow service currently. Have restarted all my network hardware.',,"Toronto, Ontario"
"b'Check out my Apartment on Airbnb: BUS AT FRONT DOOR 15 MINS TO DOWNTOWN, sleeps 3 https://t.co/ql0tDg1z9u'",,"Toronto, Ontario"
"b'Check out my Apartment on Airbnb: Big Bright clean room bus at the front door, sleeps 3 https://t.co/4WJhn7GD9u'",,"Toronto, Ontario"
b'I love having a car because I have somewhere to take naps between classes',,"Toronto, Ontario"
"b'Check out my Apartment on Airbnb: Big bright room bus at door 15 mins downtown, sleeps 3 https://t.co/ZMYSEG3yoC'",,"Toronto, Ontario"
"b'Check out my Apartment on Airbnb: Great room Real beds Minutes from the subway, sleeps 3 https://t.co/r6eMbF0RcH'",,"Toronto, Ontario"
"b'Just as I feel myself drifting to sleep, I cough and wake myself up ... I hate being sick, like a lot'",,"Toronto, Ontario"
b'Be sure to standout from the rest. #Toronto #Ontario #Mirrorlab https://t.co/yxr0nF7HOL',"Toronto,Ontario,Mirrorlab","Toronto, Ontario"
b'Such a solid night with all these lovely humans \\U0001f618 sleeponitband @asitisofficial @waterparks and\\u2026 https://t.co/vyspezBpht',,"Toronto, Ontario"
"b'I got about 9 hours of sleep. NINE! And I feel so rested. Like, this is amazing. Won\\u2019t happen again, but amazing.'",,"Toronto, Ontario"
"b'One of those days you have to promise yourself a good, long nap when you get up'",,"Toronto, Ontario"
"b""@kathygriffin Don't worry about #Canada loving you (we do). While the rest of the world watches the Trump Administr\\u2026 https://t.co/2KUCV0SMFJ""",Canada,"Toronto, Ontario"
b'4.01 o paso de largo hoy a ver si ma\\xf1ana duermo o nunca voy a dormir otra Vezina',,"Toronto, Ontario"
b'4.01 o paso de largo hoy a ver si ma\\xf1ana duermo o nunca voy a dormir otra vez',,"Toronto, Ontario"
"b'9pm: I\\u2019ll be sleeping in an hour.\\n\\n10pm: watching a music video \\U0001f62b. \\n\\n11pm: Fuck, 60mins and it\\u2019ll be 12am.\\n\\n1:50am:\\u2026 https://t.co/tm7GfhxX1V'",,"Toronto, Ontario"
"b'k i neeed to go, sleep if i can, idk im hurting to much'",,"Toronto, Ontario"
b'An afternoon nap after a great night\\u2019s sleep is like dessert after a fabulous dinner.',,"Toronto, Ontario"
"b""@spooky_corn It's representative of a cultural trend on campuses to further restrict freedom of speech. We're talki\\u2026 https://t.co/PYDTcRvbaf""",,"Toronto, Ontario"
b'Hmmm... Does RR mean rest and relaxation or rear right?  I get so confused sometimes.',,"Toronto, Ontario"
b'Bottling up is bad for you! A key principle of  prevention! Parenting is complicated. Eat healthy food and sleep en\\u2026 https://t.co/ShTTTpNVbn',,"Toronto, Ontario"
b'When I heard that.. I closed my eyes .. let go and let God lmfaoo but she saved it with the rest. So we gonna let i\\u2026 https://t.co/DDbZ6KlQOL',,"Toronto, Ontario"
b'I don\\u2019t want y\\u2019all to think y\\u2019all should sleep on the Celtics',,"Toronto, Ontario"
b'In the washroom and the Leafs score two goals.  Now trying to set up mirrors to watch the rest of the game from there.  \\U0001f610 #TMLTalk #Leafs',"TMLTalk,Leafs","Toronto, Ontario"
b'How I spend my day: \\n5% sleep - 5% school - 10% eating - 25% video games - 55% hansol vernon chwe',,"Toronto, Ontario"
b'Thanks again for having me @OREAinfo. I hope the rest of your conference was pleasant and productive! https://t.co/KaBjj5RdoL',,"Toronto, Ontario"
"b'This #Movember meet Jordy, a man who has never experienced ejaculation.  Have some questions? Watch the rest of his\\u2026 https://t.co/bnUl0gXp50'",Movember,"Toronto, Ontario"
b'Acabo de dormir 11 horas seguidas. No saben la felicidad que siento',,"Toronto, Ontario"
b'Supposed to sleep now',,"Toronto, Ontario"
b'Dont you just hate it when youre in middle of the night crying then you just suddenly yawn and become sleepy. Ugh!!!',,"Toronto, Ontario"
"b'Freddie Anderson on the flight home from Carolina, he earned every second of this nap! #Leafs https://t.co/yLvgfntnXc'",Leafs,"Toronto, Ontario"
b'But above all else:\\nWhy does The Knick feel Cinematic And the rest feel like TV?\\nEditing. The ability to linger on an image',,"Toronto, Ontario"
"b'On Transgender Day of Remembrance\\nThese Are 25 Trans People Killed, So Far, in 2017\\nHow can #ChurchGoers sleep at n\\u2026 https://t.co/jl3sXgo4mr'",ChurchGoers,"Toronto, Ontario"
"b'My plan was to nap today , I cleaned my turtles tank, I cleaned my room, I put up my Christmas decorations and I di\\u2026 https://t.co/NIyMKAlCiB'",,"Toronto, Ontario"
b'Bet they sleep with socks on.\\n\\nSerial killers https://t.co/prQbCa0zw2',,"Toronto, Ontario"
b'3rd Thurs in Nov the Beaujolais Nouveau is celebrated in all the bars &amp; restos in Mtl! Miss the fanfare! Come on mi\\u2026 https://t.co/BK8ETiHQQT',,"Toronto, Ontario"
b'Me:*fell asleep in bio AGAIN*\\nHilton:*laughs*\\nM:*nagising* whyy?\\nH:how can you sleep while sitting straight.\\nM: its talent \\U0001f602 *sleeps again*',,"Toronto, Ontario"
b'@JsicaJam Huo naputos ko na miliguhon mo bes hahaha',,"Toronto, Ontario"
b'Back to sleep before work',,"Toronto, Ontario"
"b""Hellboy's resting https://t.co/TjLkeRjZv7""",,"Toronto, Ontario"
b'Agreed. I\\u2019ve had chronic insomnia &amp; it made me unbelievably fragile. https://t.co/clVKOshinO',,"Toronto, Ontario"
"b""Take caution #TOrealestate Commercial rates can't offer return in perpetuity. Real estate investing needs a restruc\\u2026 https://t.co/pmzRYJF2n1""",TOrealestate,"Toronto, Ontario"
"b'Son las 4, esta por oscurecer y yo reci\\xe9n dormir\\xe9 una siesta... \\U0001f629'",,"Toronto, Ontario"
"b""Reflecting on @tanehisicoates' words about Prince Jones and remembering #TamirRice today, rest in power https://t.co/ljix9Cm5Mq""",TamirRice,"Toronto, Ontario"
b'Navajo Nation president Russell Bagaye shows far better manners and greater restraint in the face of a grevious ins\\u2026 https://t.co/B8fvuurRgK',,"Toronto, Ontario"
"b""ok i'm gonna nap i love everyone especially woozi and chenle today""",,"Toronto, Ontario"
"b""My dog is the fucking cutest! She's sleeping on me and has her paws wrapped around my leg, my dog is literally hugg\\u2026 https://t.co/fKYOxUnytw""",,"Toronto, Ontario"
b'Just saw #GetOut and can\\u2019t sleep. \\U0001f92f #stillprocessing #thriller #greatmovie https://t.co/KUqkNOoGrq',"GetOut,stillprocessing,thriller,greatmovie","Toronto, Ontario"
b'how to sleep',,"Toronto, Ontario"
"b'Mi pap\\xe1 me deja su celular como si nada y se va a dormir, nawebona, yo no dejar\\xeda mi celular 5 segundos a \\xe9l, a nadie en realidad.'",,"Toronto, Ontario"
b'\\U0001f1e8\\U0001f1e6 Drove 12.5 hours yesterday to spend the rest of the week with Dylan Thomas. Enjoying the area around @UTSC until\\u2026 https://t.co/b5OZA8gDVo',,"Toronto, Ontario"
"b""@myleftfang Hello pussycat:   Are you having a good day?  I'm sleeping on my comfy soft bed.  I'm a black one and l\\u2026 https://t.co/PfOUguS7g0""",,"Toronto, Ontario"
b'@shellBB1 @soapsindepthcbs you the one to talk you about to betray him by sleeping with his wife and on top of that\\u2026 https://t.co/I4cO7HOuWz',,"Toronto, Ontario"
b'I had brutal insomnia in high school but since I started teaching I\\u2019ve had trouble sleeping less than a dozen times\\u2026 https://t.co/OydFsMwGHF',,"Toronto, Ontario"
b'Finally...just get some sleep...and then my roommate decide to come home as drunk as she can....good..right??? \\U0001f624\\U0001f624\\U0001f624\\U0001f624\\u2026 https://t.co/z0l0c9PZmS',,"Toronto, Ontario"
"b""When you're so comfortable in bed you're almost about to sleep, but then you have to get up and charge your phone.\\u2026 https://t.co/9lkSzO1WT1""",,"Toronto, Ontario"
b'@DUALIPA baby I love you so much please rest!! Sending so much love to you always\\u2764\\ufe0f',,"Toronto, Ontario"
"b'Sunday morning news paper reading: your nazi neighbour, the rich not caring about assualt in their fav restos, and\\u2026 https://t.co/F7HfcrkQ5z'",,"Toronto, Ontario"
"b'Trying to work, but deep doggy snores are making me sleepy....'",,"Toronto, Ontario"
"b'you know you had a good nap when you wake up thinking you\\u2019re hella late for class but it\\u2019s actually 9:23 PM, not AM. https://t.co/WKfVL25j74'",,"Toronto, Ontario"
"b""@approximofnice @lovretta Right! I forgot they're airing a bunch of Hallmark movies. W Network is airing the rest o\\u2026 https://t.co/C3hlLtY2uf""",,"Toronto, Ontario"
b'I think we still have rest of the month to milk this special feeling \\U0001f602\\U0001f60d https://t.co/2ar8yy2WL4',,"Toronto, Ontario"
b'sometimes I just want to just sleep in you know what I\\u2019m tryna say\\U0001f602',,"Toronto, Ontario"
b'GUYS. The Giller Light Bash is only a few sleeps away! Get your tickets now: https://t.co/IHUMoHzeTB\\n\\nExcitement le\\u2026 https://t.co/0mmaX55vwp',,"Toronto, Ontario"
b'bruv i took a nap earlier &amp; now I can\\u2019t sleep\\U0001f610',,"Toronto, Ontario"
b'i told abby that i was trying to go to sleep 3 hours ago but here i am at 5:07 am not sleeping',,"Toronto, Ontario"
b'yung stomach ko napunta sa ulo\\U0001f595',,"Toronto, Ontario"
"b'@lindal_2812 @deborahpearce18 @Greeneyz0080 @Mannabouttown @Mags0908 Too much for one day, you need a rest!'",,"Toronto, Ontario"
b'@Tipsy__Gypsy Aww the sun beam afternoon nap...bliss...\\U0001f43e\\U0001f43e',,"Toronto, Ontario"
"b""@mhinganzima Hahaha eh you too? \\U0001f602 I'd have fish every day for the rest of my life if I could \\U0001f602 maybe we have just h\\u2026 https://t.co/mUh0SaT3sk""",,"Toronto, Ontario"
"b'@THEVinceRusso You looked really tried bro, hope you get some rest!!! \\U0001f44d'",,"Toronto, Ontario"
b'I can\\u2019t stand that Drummer Boy song. Who the hell plays a drum right near a sleeping baby? And who the hell writes\\u2026 https://t.co/R7SPRFbJi2',,"Toronto, Ontario"
b'di ako maka sleep \\U0001f611',,"Toronto, Ontario"
b'Cannot sleep \\U0001f62b',,"Toronto, Ontario"
b'It\\u2019s not too late to join us for #manitoufeedstheworld\\U0001f30e! You still have the rest of this week to\\u2026 https://t.co/jr2veYSlrn',manitoufeedstheworld,"Toronto, Ontario"
"b""Bitch ungrateful. Hope you're stuck making your own huevos the rest of your life https://t.co/9DqoCgDrNs""",,"Toronto, Ontario"
"b""When your wrist won't let u sleep&lt;""",,"Toronto, Ontario"
b'Got up in the middle of my sleep to make some chicken strips.. but I\\u2019m so impatient \\U0001f629\\U0001f629',,"Toronto, Ontario"
b'Wow... making me wish I never even started doing photography... I think I might actually quit for like the rest of my life',,"Toronto, Ontario"
b'the nights i cried myself to sleep....here i am sitting in my own living room petting my own cat eating my own food\\u2026 https://t.co/nSsxuF98r8',,"Toronto, Ontario"
b'A mad rush to Baby Time and and mad rush back home for nap time. Now I need a nap. #momlife',momlife,"Toronto, Ontario"
b'I\\u2019m feeling sleepy nisha',,"Toronto, Ontario"
b'ugh who told me to sleep\\U0001f62d',,"Toronto, Ontario"
b'Completed 2 assignments and I have 4 more to do and I\\u2019m already sleep deprived',,"Toronto, Ontario"
b'@brownbarrie dit vouloir restaurer confiance dans le monde politique et misera sur l\\u2019int\\xe9grit\\xe9 #ONpoli',ONpoli,"Toronto, Ontario"
b'I guess its sleep time \\U0001f634\\U0001f634\\U0001f634\\U0001f634\\U0001f634',,"Toronto, Ontario"
b'What about the rest of the year? https://t.co/mPMorl4flC',,"Toronto, Ontario"
b'Yup. That was one of the Shitiest sleeps EVER!',,"Toronto, Ontario"
b'Eto na naman yung co-worker kong napaka-nega. Ang aga pa po pls! Naghahasik na naman sya ng ka-negahan nya at nangd\\u2026 https://t.co/WAquMlQUXd',,"Toronto, Ontario"
"b""@RGibsen Hi Sammy, I'm back from vacation, glad to be home, I really need a day or 2 to rest up, a vacation takes s\\u2026 https://t.co/mhnNyDrruX""",,"Toronto, Ontario"
"b""Aaaaa I can't sleep because I have exciting news but I can't share it publicly yet. Feel free to inbox me if you're still awake too!""",,"Toronto, Ontario"
b'i have a headache my sleep schedule is fucked once again and i miss mitch kim so much....... gn',,"Toronto, Ontario"
b'Working late into night means I slept through the @metromorning panettone special @mattgallowaycbc??',,"Toronto, Ontario"
"b""Y'all are sleeping on the job @PeopleMagazine @TheRock is and ALWAYS will be the #SexiestManAlive #JustSayin'""","SexiestManAlive,JustSayin","Toronto, Ontario"
"b'Working 9AM-10PM, while running on 2 hours of sleep \\U0001f643'",,"Toronto, Ontario"
b'How do I get an hour of sleep and not feel tired??????',,"Toronto, Ontario"
b'Keep sleepin \\U0001f634\\U0001f634\\U0001f634 @ Nathan Phillips Square https://t.co/1N5J74942f',,"Toronto, Ontario"
b'POA: class \\U0001f449\\U0001f3fe nap \\U0001f449\\U0001f3fe haircut',,"Toronto, Ontario"
"b""I'm at least glad it's a mattress 'cause I'm gonna spend the rest of my day sleeping off this stress.""",,"Toronto, Ontario"
b'May you sleep with the Angels tonight. You are directed and protected by countless beautiful beings.\\n@saferprint\\u2026 https://t.co/YTbGeMTvSW',,"Toronto, Ontario"
"b""Lavender, the neighbour's cat, came to cuddle and nap with me, and now she doesn't want to leave. \\U0001f63d\\U0001f62d\\U0001f498""",,"Toronto, Ontario"
b'Words cannot express how proud I\\ufe0f am of @ThisIsNevon @PMBMusic and the rest of @DanielCaesar\\u2019s team! Congrats on th\\u2026 https://t.co/Bwn0ypzezj',,"Toronto, Ontario"
b'#naptime #chesney sleepy #dog #afternoonnap #wheatenterrier #chesneythewheaten #b&amp;w @\\u2026 https://t.co/jYOEDcpLWP',"naptime,chesney,dog,afternoonnap,wheatenterrier,chesneythewheaten,b","Toronto, Ontario"
"b'""Maa cooks my favourite meal, I\'ll sleep better tonight."" Couldn\'t agree more! https://t.co/FqRddhHS4i'",,"Toronto, Ontario"
"b'And now to peruse the rest of my favourite publication, The National Review'",,"Toronto, Ontario"
b'In order to sleep you must first pretend to sleep',,"Toronto, Ontario"
"b""wow i . am chilling with my dog and great news.... my moms taking a nap. i'm living the life""",,"Toronto, Ontario"
"b""Bought a bed off of Amazon in my sleep, lads. It's already shipped.""",,"Toronto, Ontario"
"b""Coffee time,I'm the only one here, Sammy musta slept in. Everyone else must be Overhung. Lol @\\u2026 https://t.co/jTV6EIHdIM""",,"Toronto, Ontario"
b'@modelseulgi i dont work until the afternoon anyways and i can get a ride from my dad so i can sleep in a bit longe\\u2026 https://t.co/xbwPF1xc3E',,"Toronto, Ontario"
b'Nou chita nap okipe baky ak roody ki pi bien pase nou smh!! Nap joure roody pou baky baky pou roody anyen nou pa ge\\u2026 https://t.co/lg8MbAPB8j',,"Toronto, Ontario"
"b""So many vendors are restocking their spaces today! The Market's have a real buzz going on. Come by &amp; see what's new\\u2026 https://t.co/hhIXOmyblb""",,"Toronto, Ontario"
"b""Ptdddr j'espere que tu resteras si elle te trompe 3 fois aussi \\U0001f602 https://t.co/dUK2nGpx7o""",,"Toronto, Ontario"
"b""Rt if you're awake. \\nIgnore if you've slept soundly ever""",,"Toronto, Ontario"
b'Should I sleep or start w philo reviewer na? \\U0001f623',,"Toronto, Ontario"
b'Abeg make I slept biko night haf fell and I have ovize tomorrow \\U0001f602\\U0001f602...goodnight y\\u2019all \\U0001f60c',,"Toronto, Ontario"
b'andres legit sleep-snapchatted me this; https://t.co/y4d3udl2Rg',,"Toronto, Ontario"
b'Damn that kinda sleep that u wake up feeling like u slept forever \\U0001f629..my body feels like I\\u2019ll never feel no atom of\\u2026 https://t.co/0IDFevBIqS',,"Toronto, Ontario"
b'@WillSloanEsq I was sitting next to Will when this happened and I think he had to restrain himself from applauding',,"Toronto, Ontario"
b'TTC: \\u201cThis stop is every 10 mins or less :)\\u201d\\n\\nMe: *waits the rest of my life for a bus that never comes*',,"Toronto, Ontario"
"b'@Reuters And from POTUS, zzzzzzzz.'",,"Toronto, Ontario"
"b""@misfitlady66 Hey, shouldn't you be sleeping? We just have steady grey, sigh.""",,"Toronto, Ontario"
b'I should just come to the realization that whenever I work at 5:45am I\\u2019m never going to get sleep',,"Toronto, Ontario"
b'I keep trying to sleep in but my body is like \\u201cnoooo you need to be at work on time\\u201d even though I don\\u2019t start til the afternoon \\U0001f643',,"Toronto, Ontario"
"b'Everytime na lang na ihuhug mo ako naaawa ako sa mga ginawa ko if napatawad mona ako ,ako Hindi ko pa napapatawad sarili ko \\U0001f613'",,"Toronto, Ontario"
b'@vernonarchives rest well and comeback ~',,"Toronto, Ontario"
b'please get some beauty sleep you fuckwit https://t.co/odYb8jyK09',,"Toronto, Ontario"
"b""If you ever sleep at my parents' house over the weekend, you don't need an alarm clock. You'll just naturally wake\\u2026 https://t.co/YKoiyEyTU2""",,"Toronto, Ontario"
"b""@GottaBeKD_10 That's also happening right now lmao I just want to sleep please""",,"Toronto, Ontario"
"b""Giving myself the rest of today to rest to try and kick this cold's ass, then back to work on videos tomorrow.""",,"Toronto, Ontario"
b'When will the holidays end so I can nap for 100 years',,"Toronto, Ontario"
"b""Kali's new favorite place to sleep--on my shopping bag, while on my bed.  #mycat #cutecats #mypet https://t.co/BlPxCpb2nU""","mycat,cutecats,mypet","Toronto, Ontario"
b'By far the best mattress I have ever slept on! Plus thanks to @iamToddyTickles you can get $55 off with promo code\\u2026 https://t.co/mx8olr81hQ',,"Toronto, Ontario"
b'time to sleep',,"Toronto, Ontario"
b'Lemme go nap cuz I\\u2019m getting emotional',,"Toronto, Ontario"
"b'EdgeE15s want to wish safe travels to @2002BarrieColts and good luck with the rest of your season, we were cheering\\u2026 https://t.co/CWViHfOOqd'",,"Toronto, Ontario"
"b'@AppleSupport my Apple Music app went blank , I restarted my phone twice , I deleted the app and reinstalled it and\\u2026 https://t.co/zMspzSgDaX'",,"Toronto, Ontario"
b'It did. But the rest of them will still be needed to keep them closed. #undeadpress. https://t.co/eUsOxtxYHt',undeadpress,"Toronto, Ontario"
b'When you wish you can just drop everything and just stay in bed sleeping',,"Toronto, Ontario"
b'Why can\\u2019t I sleep UGH',,"Toronto, Ontario"
b'Our cozy favorites are now 30% off as well the rest of @RootsCanada store. \\U0001f5a4 #HillcrestBlackFriday https://t.co/DVFDBGDEqW',HillcrestBlackFriday,"Toronto, Ontario"
b'Delicious. Definitely not sleeping through this like I did with the Harry Potter movies #drinkit #porter #gta\\u2026 https://t.co/aPvpmKy4Wq',"drinkit,porter,gta","Toronto, Ontario"
b'Whens tay gonna restock merch',,"Toronto, Ontario"
b'@soapsindepthcbs @BandB_CBS  yes  he cheated yes that is wrong but he didnt sleep with her and he came  clean he to\\u2026 https://t.co/cn0xS8mqWP',,"Toronto, Ontario"
b'@soapsindepthcbs @BandB_CBS Bill can\\u2019t get mad at Wyatt for sleeping with his ex when he is going to sleep with Wya\\u2026 https://t.co/Zfpucgdoss',,"Toronto, Ontario"
b'My sleep \\u201cschedule \\u201c is messed up',,"Toronto, Ontario"
b'@Simszter please get some sleep girl',,"Toronto, Ontario"
"b""2 more sleeps until @govfestON Grand Finale! We can't wait to see more of the GRP band (the @TheModClub Battle's 'J\\u2026 https://t.co/XSzrmTgGQd""",,"Toronto, Ontario"
"b'Calling for 10C high on game day (or 50F for those that don\\u2019t speak \\u201cliterally the rest of the world\\u201d), but, you kn\\u2026 https://t.co/hinU0ZRcXz'",,"Toronto, Ontario"
b'Thanks Andrew (and a primer for the rest of us). https://t.co/WeRgpXVX1m',,"Toronto, Ontario"
b'I slept from noon yesterday until 8am today \\U0001f937\\U0001f3fb\\u200d\\u2640\\ufe0f',,"Toronto, Ontario"
b'Thank you \\U0001f62dI know you\\u2019re still sleepy but still gikuyogan ko nimo sa akong Dentist appointment \\U0001f602',,"Toronto, Ontario"
"b'Somehow survived my super busy #work day, now rest time...\\U0001f62a\\U0001f62a\\U0001f62a Already feels like a looonnggg week sigh...\\U0001f625 Not used\\u2026 https://t.co/DI094AzQfM'",work,"Toronto, Ontario"
"b""When you're watching New Girl and can't bring yourself to stop watching and get some sleep \\U0001f62d https://t.co/0mGGiFSDOD""",,"Toronto, Ontario"
b'@boring_as_heck welcome to the first day of the rest of your life',,"Toronto, Ontario"
b'Been tryna sleep for the past 3 and a half hours... all nighter it is until i get home from court \\U0001f61e',,"Toronto, Ontario"
b'It never ceases to amaze me the amount of disdain the rest of Canada has against Toronto. The worst are people from\\u2026 https://t.co/Q0FKG4mQAw',,"Toronto, Ontario"
b'I\\ufe0fm seriously debating not eating for the rest of the year so I\\ufe0f can afford to fly Caleb out to Vancouver with me so he can meet Tashaun',,"Toronto, Ontario"
b'not getting any sleep tonite thanks anxiety',,"Toronto, Ontario"
b'One more sleep until @GentlemensExpo ! \\n\\nHope to see you there fellow gents \\U0001f3a9  https://t.co/yM9ONSYoKr \\n\\n#TGE2017 https://t.co/kUb1OvIxL7',TGE2017,"Toronto, Ontario"
"b'I\\u2019ve slept for 2 hours and woke up and was like yes I can sleep another hour, then he comes home with a friend they\\u2026 https://t.co/qiHwwmFpYe'",,"Toronto, Ontario"
b'Laying on the hamstring curl machine wondering if anyone would notice if I took a nap here... #Mondays',Mondays,"Toronto, Ontario"
b'My sleep schedule is absolutely fucked',,"Toronto, Ontario"
"b'Reached the level of sad where I sleep 10-12 hours a night, still feel tired and am never hungry. P sure this is my final form.'",,"Toronto, Ontario"
b'No dormir me est\\xe1 afectando el cerebro',,"Toronto, Ontario"
b'gahhh school &amp; work tomorrow ima be so sleepyyy',,"Toronto, Ontario"
"b'\\u201cGood, better, best. Never let it rest. Until your good is better and your better is best."" -\\u2026 https://t.co/1ETy6zwysg'",,"Toronto, Ontario"
b'Is it appropriate to wake up in the morning to take a nap shortly afterwards? Asking for a friend.',,"Toronto, Ontario"
b'Putting this on a sandwich board &amp; wearing it for the rest of 2017. https://t.co/wwW8dgF4RG',,"Toronto, Ontario"
b'This boy is excited for sleep tonight https://t.co/WThIpGLzdQ',,"Toronto, Ontario"
"b""My mind is full of thoughts that I can't explain. But the only thing it wants is just to rest.""",,"Toronto, Ontario"
b'That province wanna be its own country smh. Everyone hatin the rest of the country there https://t.co/gV7OOAbkm5',,"Toronto, Ontario"
b'Go to sleep https://t.co/wRHiUubyjl',,"Toronto, Ontario"
b'Mali mali pala type ko kagabe \\U0001f926\\U0001f3fb\\u200d\\u2640\\ufe0f napagkamalan tuloy akong lasing haha',,"Toronto, Ontario"
"b""I shouldn't be whatsapping with this many people at 230am. \\n\\nEveryone else should be sleeping""",,"Toronto, Ontario"
b'Oh ive slept all day cause of low red and white blood cell juice',,"Toronto, Ontario"
b'That extra 10 min of sleep in the morning makes a difference.',,"Toronto, Ontario"
"b'""Don\\u2019t quit. Suffer now and live the rest of your life as a champion.\\u201d - ""Don\\u2019t quit. Suffer now and live the rest\\u2026 https://t.co/hkgjL5CVwa'",,"Toronto, Ontario"
"b""\\u201cThink of the magic of that foot, comparatively small, upon which your whole weight rests. It's\\u2026 https://t.co/6LCWoOuBLO""",,"Toronto, Ontario"
b'The thought of no #NetNeutraility in the US is worse than Canadians being restricted from region-exclusive content\\u2026 https://t.co/zvbRERNnax',NetNeutraility,"Toronto, Ontario"
"b""Got me missing out on sleep \\U0001f629\\U0001f629I'm maaaaaad.""",,"Toronto, Ontario"
b'No se si quedarme despierta o irme a dormir \\u2639\\ufe0f',,"Toronto, Ontario"
b'Work school sleep repeat. My life is so much fun.',,"Toronto, Ontario"
"b""Haven't been able to get to sleep for the past couple of days thanks to a shitty new mattress. Pray to God this get\\u2026 https://t.co/PdJGgwQx8n""",,"Toronto, Ontario"
"b""Get no sleep I wake up in the kitchen I'm in a condo kick back im backing some chicken that's hard white pure cocai\\u2026 https://t.co/bcc0I8sjT1""",,"Toronto, Ontario"
"b""Get no sleep I wake up in the kitchen I'm in a condo kick back im baking some chicken that's hard white pure cocaine and dressing @FlowSoHot""",,"Toronto, Ontario"
b'finally done with midterms i can rest in peace \\u263a\\ufe0f',,"Toronto, Ontario"
b'At least I have a new mattress now and I can sleep for the rest of the day goodbye',,"Toronto, Ontario"
b'I want to go back to sleep.',,"Toronto, Ontario"
b'Bye @ShawnMendes enjoy making the rest of your next album love u \\U0001f61a\\U0001f61a\\U0001f61a\\U0001f61a\\U0001f61a\\U0001f61a',,"Toronto, Ontario"
b'@NeyTooMuch Ou pa viniii map tann ou ak tt frediii canadaa nap w\\xe8 sa kap bat\\U0001f602\\U0001f602',,"Toronto, Ontario"
b'Great spot for a rest @ CN Tower / La Tour CN https://t.co/zWOuiIeEED',,"Toronto, Ontario"
b'@BeingCharisBlog even sleep hurts',,"Toronto, Ontario"
"b""#Punisher so far: I'm liking that @Marvel seems to have decided to give superheroes a rest and just do their version of Homeland.""",Punisher,"Toronto, Ontario"
"b""You lost 50% of my #Pakistan ..... Don't loose rest of it....follow my philosophy of a moderate country .... Otherw\\u2026 https://t.co/iFtgImAGR9""",Pakistan,"Toronto, Ontario"
"b""Guys....Libya.  Libya Libya Libya. We're sleeping.""",,"Toronto, Ontario"
b'The soju she brought calm my restless soul.',,"Toronto, Ontario"
"b""And I tried to sleep alone\\nBut I couldn't do it\\nYou could be sitting next to me\\nAnd I wouldn't know it\\nIf I told yo\\u2026 https://t.co/CUdTu16feh""",,"Toronto, Ontario"
b'@brianchirlo Yup!  @garyvee put me into this app for sleep and it knocks me out! - https://t.co/0xU1w5Vnos',,"Toronto, Ontario"
"b'@LindaOsama_ The one year my dad bought me half a Ps3, I had to pay off the rest. \\U0001f602'",,"Toronto, Ontario"
b'@Vet_Lib_canuck @TheView Meagan does not fit with the rest of these ladies ..  Could feel the tension .',,"Toronto, Ontario"
"b'While organizing my spacious drawing room, I uncovered the rest of my cookbooks. My slow cooker is going to get mor\\u2026 https://t.co/cbMsfrhskl'",,"Toronto, Ontario"
b'It was pure evasion. I have let the matter rest for some days now. She claims M\\xe9tis as her identity.  She is unknow\\u2026 https://t.co/VOtnwRjo0t',,"Toronto, Ontario"
"b'You can\\u2019t put your past behind you. You either face and deal with it, or it will haunt you for the rest of your life.'",,"Toronto, Ontario"
b'then \\ud55c\\uad6d class on Saturday and then I rest on Sunday',,"Toronto, Ontario"
"b'me: *drenching face w/ popcorn* My hands are greesy, do you have any napkins?\\nher: Not right now\\nme: *rubbing down her pant legs*'",,"Toronto, Ontario"
"b'me: *drenching face w/ popcorn* My hands are greesy, do you have any napkins?\\nher: Not right now\\nme: *caresses pant legs*'",,"Toronto, Ontario"
b'Tangina dumaan lang nanaman tong araw na \\u2018to ng napakabilis',,"Toronto, Ontario"
"b'me: *drenching face w/ popcorn* My hands are greesy, do you have any napkins?\\nher: Not right now\\nme: *caressing pant legs*'",,"Toronto, Ontario"
b'O i fell tf to sleep',,"Toronto, Ontario"
"b'@DJOHSOxo right! sounds like some afterthought shit! I will go my ass to sleep bout ""idc"" lol'",,"Toronto, Ontario"
b'Never sleep out here stay Woke!',,"Toronto, Ontario"
