text,hashtags,placename
b'When social activism not social networking work. Good news will always out quantify bad. https://t.co/NA1bfoBqGd',,"Toronto, Ontario"
"b""Check out the Song Talk Radio Facebook page to see behind the scenes video from today's show! \\U0001f3a5\\U0001f4f7 #songtalk  \\nhere: https://t.co/JMPWyXXu54""",songtalk,"Toronto, Ontario"
b'@kstuitje yes.. play on the oldschool servers',,"Toronto, Ontario"
b'Only thing I\\u2019m looking forward to after work is home to roti \\U0001f61b',,"Toronto, Ontario"
b'Only thing I\\u2019m looking forward to after work is going home to roti \\U0001f61b',,"Toronto, Ontario"
b'Thank God for theatre and playwrights like @VogelPaula \\U0001f44f\\U0001f64f.  I just watched @IndecentBway on @pbsarts and... well... and... thank God...',,"Toronto, Ontario"
b'That\\u2019s a wrap for tonight\\u2019s show. Thanks for tuning in! Until next time ...  keep on writing! \\n#songwriting #lyrics\\u2026 https://t.co/D3kukUrcsX',"songwriting,lyrics","Toronto, Ontario"
"b'The @ooak_toronto will soon begin, shopping for something unique just got easier. Head to the show Nov 23rd-Dec 3rd\\u2026 https://t.co/D0ukJOAeJz'",,"Toronto, Ontario"
b'I lowkey miss ballin up wit the mandem after work at Nova.. Good times',,"Toronto, Ontario"
b'@KatFromYouTube Until they showed her off the runway crying \\U0001f622. Probably could\\u2019ve should\\u2019ve cut that post bit.',,"Toronto, Ontario"
"b'Like in the movies.\\n____\\nPS. New video coming this week\\n____\\nPhoto: cynthyeah @ Yorkville, Toronto https://t.co/nJSJv4sg5h'",,"Toronto, Ontario"
"b'Kind of a big event for schools in the U.S., involving home games in football and dances and such. Apparently they\\u2026 https://t.co/yGZUN9d9vA'",,"Toronto, Ontario"
"b'Appears Tiger was -1 until an eight foot par putt on the fourth which wasn\\u2019t shown. But all in all, looks decent af\\u2026 https://t.co/wp4iJ8dVND'",,"Toronto, Ontario"
b'@realDonaldTrump You\\u2019ve been President for a year now.  You quite literally are in charge of it.  Get to work.',,"Toronto, Ontario"
b'Wow so the funniest shii just happened to me right now\\U0001f602..so I woke up thinking I over slept for work cus damn the s\\u2026 https://t.co/lQqlpsCHs6',,"Toronto, Ontario"
b'Someone get video of @DreMacsAMillion being split on tonight at the Spice show. Plz',,"Toronto, Ontario"
b'They need to crack down on this sort of unnecessary intent to injure plays (particularly to head/neck region). https://t.co/MHNfv9eCEN',,"Toronto, Ontario"
b'We continue to work in the Lake Chad Basin to help those displaced by Boko Haram violence. We are preparing for dis\\u2026 https://t.co/YpGNhHmT7u',,"Toronto, Ontario"
"b'You see a lot of players change the angle of their shot these days, Matthews does it a lot too. It makes the goalies look bad for sure.'",,"Toronto, Ontario"
"b'You mean you played more golf than any other President, right? AND you are a part-timer (citizens elected a full-ti\\u2026 https://t.co/DVoWvCqMzw'",,"Toronto, Ontario"
b'Check out this dope collaboration with @therealeternia we did for the tv show  sheldonneilotb!\\u2026 https://t.co/Lp3Ifo6l0Z',,"Toronto, Ontario"
b'I have class at 9am tomorrow &amp; all I want to do is get wine drunk &amp; watch Christmas movies\\U0001f630',,"Toronto, Ontario"
b'I can\\u2019t believe I\\u2019m actually watching some Grey Cup @TSN_Sports probably because @TorontoArgos &amp; @calstampeders playing in \\u2744\\ufe0f\\u26c4\\ufe0f',,"Toronto, Ontario"
"b""If ur in ur late twenties/early thirties and still working for the weekend so u can get wasted in night clubs I'm s\\u2026 https://t.co/lYv5w3OVjO""",,"Toronto, Ontario"
"b""When you're sick at home...thank gosh for holiday movies on TV! https://t.co/ZTNzr9KanT""",,"Toronto, Ontario"
"b'Went to take a shower and bath, come out 2 hrs later &amp; it\\u2019s dark asf'",,"Toronto, Ontario"
"b'Contract academic workers, including 3 out of my 5 courses, have voted for strike action https://t.co/jykPeJnCsT'",,"Toronto, Ontario"
"b""#LACvsDAL | Tony Romo didn't need a running game, or a defence to win games. Routinely won with only Jason Witten &amp;\\u2026 https://t.co/sO0FW1NASK""",LACvsDAL,"Toronto, Ontario"
b'Contract academic workers have voted for strike action https://t.co/jykPeJnCsT',,"Toronto, Ontario"
b'A sustainable world means working together to create prosperity for all.\\n\\n- Jacqueline Novogratz -',,"Toronto, Ontario"
b'light intensity shower rain -&gt; snow\\ntemperature down 4\\xb0C -&gt; 3\\xb0C\\nhumidity up 75% -&gt; 98%\\nwind 6kmh -&gt; 4kmh',,"Toronto, Ontario"
b'imagine working as a designer for zara\\U0001f602\\U0001f602\\U0001f602 they literally just copy other brands that are trending',,"Toronto, Ontario"
"b""5 players who've fueled the Rangers' hot streak\\nhttps://t.co/Y7qMzXPPyQ""",,"Toronto, Ontario"
b'JDRF gala with the work besties \\u2665\\ufe0f #GoodLife @ The Carlu https://t.co/NzkOVk7sCJ',GoodLife,"Toronto, Ontario"
b'hope all the grown up business ppl on this train don\\u2019t see me playing cooking mama',,"Toronto, Ontario"
"b""Waterloo Warriors player to watch is Keigan Goetz. Waterloo's top scorer will be needed tonight if he's going to so\\u2026 https://t.co/mBgy6qLASj""",,"Toronto, Ontario"
b'Me with my tights the minute I walk through the door after work https://t.co/S69yqFDy1i',,"Toronto, Ontario"
b'Always thought one of these would work in #brampton (@ Canyon Creek Front Street - @canyoncreekchef) https://t.co/2MntApjyzt',brampton,"Toronto, Ontario"
"b""@MAU5NER @morris8801 Yeah, but nowhere near close to how the old school players have done it.. it's all relative.""",,"Toronto, Ontario"
"b'@Newstalk1010 @ryandoyleshow Hopefully, you did not call me on the two days when I slept through your show.'",,"Toronto, Ontario"
"b'Late show of THE SQUARE tonight, finally https://t.co/hBe7S84hkE'",,"Toronto, Ontario"
b'Another great one @deannaej artist at art shows \\U0001f469\\u200d\\U0001f3a8\\U0001f469\\U0001f3fd\\u200d\\U0001f3a8\\U0001f3a4\\U0001f64f\\U0001f3fe thank you to sylk_vodka for having\\u2026 https://t.co/5EpXjGeTws',,"Toronto, Ontario"
b'He ( @NabilKarimTSN )is my moms favourite...so he reaaaaally needed to work for his rose on this\\u2026 https://t.co/379Exbcco5',,"Toronto, Ontario"
b'i didn\\u2019t nap so i could specifically go to sleep early tonight to wake up to open at work tmw and i am too anxious\\u2026 https://t.co/3Vp4ye80EB',,"Toronto, Ontario"
"b'He\\u2019s obviously more demonstrative, but I\\ufe0f see a lot of Halladay - particularly the intensity, work ethic, and appro\\u2026 https://t.co/IkEVpZwh2O'",,"Toronto, Ontario"
"b'According to @SportsnetSpec, sometimes we need to be a little more patient when it comes to evaluating young player\\u2026 https://t.co/O4vnqxtI58'",,"Toronto, Ontario"
"b""I'm cheesed I took that shift tmr but I don't play about my bread YA DIGGGG""",,"Toronto, Ontario"
"b'He\\u2019s obviously more demonstrative, but I\\ufe0f see a lot of Halladay - from the intensity to the work ethic to the appro\\u2026 https://t.co/EXX1hgOmRT'",,"Toronto, Ontario"
"b'Im one of those ppl that goes to a game with my camera, claims im only gonna take a cpl and watch the game ... and\\u2026 https://t.co/lL7X0Hxy5d'",,"Toronto, Ontario"
b'@AnnaSaraa Better have been watching stranger things',,"Toronto, Ontario"
b'Tonight was actually wild. I work for an incredible company.',,"Toronto, Ontario"
b'Just watched d episode 4&amp;5 of Young Sheldon I that they added today and still so bitin. More episodes to come pls \\u203c\\ufe0f',,"Toronto, Ontario"
b'10 stats that show Canadian rental demand is out of control https://t.co/TtOgUMm6IH via @buzzbuzzhome',,"Toronto, Ontario"
b'Marlies taking a long time to send out their third player interviewee before head coach Sheldon Keefe. We asked abo\\u2026 https://t.co/NZpY6t6E4I',,"Toronto, Ontario"
b'Similar economic challenges playing out in small towns and rural areas across most industrialised countries.\\u2026 https://t.co/CKk2gLT0LI',,"Toronto, Ontario"
b'Imagine if she bring lucky fans to meet bts on the show and surprise them lmaooo.... https://t.co/uvTiDIDjiC',,"Toronto, Ontario"
"b'""When it works, it just works, and the Queen Mother works well and has done so for decades. In a rapidly changing w\\u2026 https://t.co/6w3JvkVlph'",,"Toronto, Ontario"
b'I just told @steveaoki I play drums &amp; drink at Saks Fift ave \\u2705',,"Toronto, Ontario"
b'The face you make when NEW AGE PERFORMANCE rocks your workouts! The Black Friday sale continues\\u2026 https://t.co/LWPHO66WjL',,"Toronto, Ontario"
b'I never charged mfs to be on the little internet radio show I was co-hosting either all I asked for was a good faith effort',,"Toronto, Ontario"
b'#GoBang with @pnau playlist: https://t.co/cpffaPWU0q',GoBang,"Toronto, Ontario"
b'So much work has gone into this production. I\\u2019m so excited for audiences to see tonight\\u2019s preview of #5GuysChillin \\U0001f64c https://t.co/0qmaXA1DG4',5GuysChillin,"Toronto, Ontario"
b'Excited to welcome mapmaker  @ironmansc to the team. Bring a bit of variety to KOTN as well help launch a new show\\u2026 https://t.co/Vjq38wCAQU',,"Toronto, Ontario"
b'Omg how do people show up a half hour late to class every fuckin day',,"Toronto, Ontario"
b'Class action for racist work environment. Seriously - in Corp history have you seen this @jimcramer? Are we to beli\\u2026 https://t.co/s50J369g8g',,"Toronto, Ontario"
b'Forgot my keys and had to bring my bike up into the office today. So did the time traveller who works in marketing. https://t.co/MnpNXcAOXO',,"Toronto, Ontario"
b'I wish you were here to lay under the duvet and watch some Christmas movies with me till we get tired of that then\\u2026 https://t.co/IBxMHfT6Ml',,"Toronto, Ontario"
b'I\\u2019m watching #DWTS specifically to see @Jordan_Fisher &amp; @lindsayarnold\\u2019s freestyle! \\U0001f64c\\U0001f3fc\\U0001f64c\\U0001f3fc Why are you watching @DancingABC?',DWTS,"Toronto, Ontario"
b'@Wilnerness590 And a lot of people not REALLY understanding what steroids do or how they work.\\n\\nThey are a convenie\\u2026 https://t.co/1W9z4J6O21',,"Toronto, Ontario"
b'@JamesGunn Perfect. Well this working actor would love a role is said movie. #sitsbyphone',sitsbyphone,"Toronto, Ontario"
"b""Yeah, I'm sure pay workers close to a living wage is totally going to topple your empire. https://t.co/0KIyHHqiGl""",,"Toronto, Ontario"
b'Today is my 6th anniversary at @InsuranceBureau - great place to work.',,"Toronto, Ontario"
"b'@IngrahamAngle @realDonaldTrump Also, did you just RT the ""failing NY Times"" hahaha shows how much of a hypocrite y\\u2026 https://t.co/1aPKCdVQLq'",,"Toronto, Ontario"
"b'Newcomer challenges The Hon. @AhmedDHussen of @CitImmCanada to work with him for a day, offers \\u2615\\ufe0f&amp; \\U0001f369s for the team!\\u2026 https://t.co/wYhhP1AFvs'",,"Toronto, Ontario"
"b'When your work sets up for a photo shoot, you take advantage of it.. #MBoutique\\u2026 https://t.co/75BmZz7pxx'",MBoutique,"Toronto, Ontario"
b'Once upon a time there was a trout by @chefnorbert created to showcase his 0 waste philosophy.\\u2026 https://t.co/9cTE3j2uv6',,"Toronto, Ontario"
"b""An amplified deal for @JamStackAmp with #Toronto's own @MWekerle joining @JTreliving ~ No longer a one man show!\\u2026 https://t.co/8kdMO6BAOe""",Toronto,"Toronto, Ontario"
"b'Tonight, young, old, white, black, mostly female Toronto showed out for an entertaining, mature successful black ma\\u2026 https://t.co/Du1bE28IKD'",,"Toronto, Ontario"
b'No NHL games tomorrow?! https://t.co/rumEgqpuXb',,"Toronto, Ontario"
b'I just feel like not enough of a kerfuffle was made about the same actress who played Carrigan in #Casper also play\\u2026 https://t.co/tBD9gkanae',Casper,"Toronto, Ontario"
"b""This is genuinely a playlist full of awesome music AND we're featured on it!! Thanks @alxrnbdMusic !! https://t.co/V6dRBYQGeV""",,"Toronto, Ontario"
b'Capitalism. It works. https://t.co/FKsV979LHd',,"Toronto, Ontario"
b'I\\ufe0f haven\\u2019t watched a whatsapp video in yeeeears \\u2018\\U0001f62d\\u2019 \\u2018\\U0001f602\\u2019 or \\u2018\\U0001f923\\u2019 in the chat and \\u2018x\\u2019',,"Toronto, Ontario"
"b'@rickmercer is a supporter of Bill 148; $15 min wage to ALL Ontario workers on Jan 1, 2019 https://t.co/x7vWLkAy6O #ScarbTO #OnPoli'","ScarbTO,OnPoli","Toronto, Ontario"
b'Mikey wanted me to sing this song last night at our Toronto show... here\\u2019s \\u201cLittle Monster\\u201d \\U0001f9df\\u200d\\u2640\\ufe0f\\U0001f52a #5150tour',5150tour,"Toronto, Ontario"
"b""While you sleep im working.\\nI'm working while you think im swervin. #Toronto #yyz""","Toronto,yyz","Toronto, Ontario"
b'#KingStreetPilot Clearly not working tonight. Cars going straight through on every intersection. #Enforcement #driversdontcare',"KingStreetPilot,Enforcement,driversdontcare","Toronto, Ontario"
"b'@Thesladewils0n @barnaak @CorySchell @Dyalect_JD @CBCAlerts I worked for over ~40 years, ran my own company for mos\\u2026 https://t.co/fFbuf3xrW9'",,"Toronto, Ontario"
"b""I'm really blessed to be able to come back from a vacation and feel excited to go to work the next day""",,"Toronto, Ontario"
"b""I should've gone to work last night smh https://t.co/PmC7mafPcs""",,"Toronto, Ontario"
"b'After working on UX of 6dof tracking since like 2011, I get this warm feeling whenever a room gets millimeter-accur\\u2026 https://t.co/9jR2gAxCeF'",,"Toronto, Ontario"
"b'Man, I feel like a #GreyCup half-time show! Shania Twain shows her Timmins roots; knocks it out in red in the snow.\\u2026 https://t.co/ottfrrYyaA'",GreyCup,"Toronto, Ontario"
"b""i was working on my playlist but the edible kicked in now i'm watching music show vids""",,"Toronto, Ontario"
b'You can learn everything about existentialism from movies about cheerleading.',,"Toronto, Ontario"
b'Mispronunciations of @lagunitasbeer I have heard working at the bar this week: \\n\\nLaguntis. Lochness. Lagoon. Largo. Lagueens.',,"Toronto, Ontario"
"b'This week in a desperate attempt for views, I present a tight pair of pants showing off my bum. \\n\\nWhy? I made a vid\\u2026 https://t.co/2WwMqUugid'",,"Toronto, Ontario"
b'#TFC arrive first... to a shower of fireworks #MLSCupPlayoffs https://t.co/fgNP87If0h',"TFC,MLSCupPlayoffs","Toronto, Ontario"
b'@BlueJays Donaldson tshirt and Stroman bobblehead games! #nottibemissed  #excited \\U0001f981',"nottibemissed,excited","Toronto, Ontario"
b'Translation: Hey #MAGA people. You are being played. Lied to. Taken for saps. #suckers https://t.co/dgmE3RayzM',"MAGA,suckers","Toronto, Ontario"
"b""Don't you hate when we play with shit bands and make you pay? Starting next Wednesday we play\\u2026 https://t.co/QBF2wIXs7p""",,"Toronto, Ontario"
b'@ruintoronto Omg i watched this show like 2 years ago and always thought this!!',,"Toronto, Ontario"
b'@Steven_Bynum @duranduran @TimeOutChicago @AllstateArena I was at that show too! \\U0001f60a',,"Toronto, Ontario"
b'I\\ufe0fm blessed in literally every way like I\\ufe0fm sitting here just being grateful that my bf has long hair that I\\ufe0f can play with',,"Toronto, Ontario"
b'Going to watch Kim\\u2019s Convenience on CBC #Fibe #CBC #KimsConvenience  #OkSeeYou \\U0001f4fc\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fb\\u200d\\u2640\\ufe0f\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fb\\u200d\\u2640\\ufe0f\\U0001f366\\U0001f36c\\U0001f95b\\U0001f36a\\U0001f36d\\u2615\\ufe0f',"Fibe,CBC,KimsConvenience,OkSeeYou","Toronto, Ontario"
"b""I've done a lot of work behind the scenes for  @beyondwallsTPM/@NewHarlemPro/@BelladonnaNHP's #CakeTo. So  glad to\\u2026 https://t.co/NPLPdtouky""",CakeTo,"Toronto, Ontario"
b'black friday todaaay and i am working.......... goodluck drei',,"Toronto, Ontario"
b'tbh when since bts got so big i feel like there gonna be more fake fans saying they love bts right after they watched the amas',,"Toronto, Ontario"
"b'@CARRIONIER The Ministry is done playing, I guess'",,"Toronto, Ontario"
b'The fact that Carson Wentz only plays 3 quarters is really hurting my fantasy team',,"Toronto, Ontario"
"b""Snooze you loose Village or at least til 5pm today to see these works \\U0001f600 @ Black Artists'\\u2026 https://t.co/8fKdX9Qkuk""",,"Toronto, Ontario"
b'god this dude is so chill',,"Toronto, Ontario"
"b'@ScottHelman If you were excited, your punctuation would show it'",,"Toronto, Ontario"
b'This two day 4 part series was amazing best way to merge 4 shows ever !!! @CW_TheFlash @CW_Arrow @TheCWSupergirl\\u2026 https://t.co/zgALvrEl1u',,"Toronto, Ontario"
b'I can\\u2019t tell if this mask is working yet but I can tell you how fun it is to use!! Day\\u2026 https://t.co/9wabioifNA',,"Toronto, Ontario"
b'Just give @f_andersen30 all of the stars for all of the games \\n\\n@MapleLeafs #standwitness #TMLtalk https://t.co/U77YjIMCF5',"standwitness,TMLtalk","Toronto, Ontario"
"b'school in the morning, work in the afternoon/evening, come home to re pack my bags to do it all over again tomorrow #life'",life,"Toronto, Ontario"
b'Worth watching... https://t.co/FLxczm2uNc',,"Toronto, Ontario"
"b'@Every5thDay Oh good I am glad he will be in Buffalo. He is a pleasure to watch pitch, he pitches quickly and keeps things moving.'",,"Toronto, Ontario"
"b""@TrinketTom I worked on a game where the character could attract objects and repel them. People didn't quite get it\\u2026 https://t.co/mxqtJTjF5J""",,"Toronto, Ontario"
b'@mingtsai just watching your show on @CreateTVchannel from Hawaii. It\\u2019s too bad that consumers want baby carrots &amp;\\u2026 https://t.co/TuMTxz44hu',,"Toronto, Ontario"
b'@paranoidliotta @CarterNixon @GFordLA So many arch-conservatives are just failed showbiz types (most likely they fa\\u2026 https://t.co/zHkxjJ8pVW',,"Toronto, Ontario"
b'@GiladAtzmon Definitely you did Gilad. Under appropriate circumstances \\U0001f917 In a work/professional environment NEVER.\\u2026 https://t.co/J5r8yM0i8n',,"Toronto, Ontario"
"b""@alfranken He sure showed me ...that even nice guys can take the extra rope they've been given and hang you with it\\u2026 https://t.co/u55MDTYYqF""",,"Toronto, Ontario"
"b""I love when we get to mix it up for guests - we're working with @u_feast to curate 2 special\\u2026 https://t.co/TaCBiDeLdf""",,"Toronto, Ontario"
"b""I'm off this for a bit.. just got to much on my hands at the moment from working Monday-Fridays\\u2026 https://t.co/yggza8mc6g""",,"Toronto, Ontario"
"b'My Ryerson Rams player to watch is Matt Mistele. Second in OUA goals and points, Mistele is coming off a four point\\u2026 https://t.co/biCIYe3laR'",,"Toronto, Ontario"
"b'Introducing our #BuildTeam, coming in from #Germany! The task of our build team was to take the working results fro\\u2026 https://t.co/0eP7R8bZoK'","BuildTeam,Germany","Toronto, Ontario"
b'I literally show up to class fresh out of bed with sweats &amp; a messy bun while Megan over here lookin bar ready\\U0001f937\\U0001f3fd\\u200d\\u2640\\ufe0f',,"Toronto, Ontario"
"b'For the first time ever (I think?!), an audience outside our community learned about the incredible work of\\u2026 https://t.co/gJrMQFkXoO'",,"Toronto, Ontario"
b'I wanna ditch work sooo bad and get to @therollingpinto to grab me one o dessss... mmmmm\\u2026 https://t.co/rJa8HSMZ1r',,"Toronto, Ontario"
b'@stewieoverseas Aww you\\u2019re so sweet! \\U0001f917 I\\u2019n working on few Iceland ones \\U0001f62c',,"Toronto, Ontario"
b'Shout out to open-office workers.\\n\\nYour #futureofwork prediction of the day. https://t.co/QINuPfFYL1',futureofwork,"Toronto, Ontario"
b'Up until a year ago I thought working at a tech company and dressing like a developer was \\u2018cool\\u2019. Then I started a\\u2026 https://t.co/ylYskYjuzr',,"Toronto, Ontario"
b'@mike_abrams92 @j_christley You know VALERIAN did that this year and it didn\\u2019t work out so well',,"Toronto, Ontario"
"b'I watched, I came, I voted for @MelodyKush for the @AVNawards https://t.co/O0f6TWzjRM'",,"Toronto, Ontario"
b'Really looking forward to seeing the #Raptors  play \\U0001f525\\U0001f525\\U0001f525 \\U0001f3c0 tomorrow night. https://t.co/fYxLVmFnFU',Raptors,"Toronto, Ontario"
b'Ok so turns out the thing that the lady who told me to take care of my fingers with works. So thank you for the adv\\u2026 https://t.co/bwwDEwHq2t',,"Toronto, Ontario"
b'just when i was thinking about how strong i must be getting working out every day the man in front of me at the gym\\u2026 https://t.co/ZVyJu1qSBf',,"Toronto, Ontario"
b'For those wandering what my studio is looking like atm here is an update. More work to do in the new year but feeli\\u2026 https://t.co/rItHTutp0g',,"Toronto, Ontario"
b'How does the power go out in my place only for me to come to work and the power out at Starbucks',,"Toronto, Ontario"
b'The OPS is my former employer (many contracts over nearly a decade). I had some of my best work experiences there &amp;\\u2026 https://t.co/NSgH7EDwLS',,"Toronto, Ontario"
b'Still vex at this woman for asking me to lower my music while she ina supermarket that playing fucking music like wdmc ?',,"Toronto, Ontario"
b'The murder of @Televisa  Vice President #Mexico and two striking union workers at a Canadian owned Mexican mine sho\\u2026 https://t.co/Ako4i7hMPu',Mexico,"Toronto, Ontario"
"b""Can't stand playing domination without a full squad. Far to sweaty""",,"Toronto, Ontario"
"b'@SNFonNBC @dak @dallascowboys Dak has thrown for 500 passing yards, 0 TDs and 5 INTs in last 3 games!  \\U0001f602'",,"Toronto, Ontario"
"b'MANNY! 9/12 FG, 27 PTS, 6 REB, 3 AST! Scary game for Ryerson, wrap up @OUAsport play Saturday at home against Lakeh\\u2026 https://t.co/vg6xDvid8P'",,"Toronto, Ontario"
"b""Howard has been doing work this season compared to the last few. I'm lowkey amped https://t.co/BknG2R8xn4""",,"Toronto, Ontario"
"b""I love watching the homecoming episode of @BachCan. It's so much more entertaining to watch someone else's awkward\\u2026 https://t.co/bGmAMTQfzO""",,"Toronto, Ontario"
b'I need to hear more.  But then I just can\\u2019t. I don\\u2019t even know what I just watched. (3 times( https://t.co/KHISPSAEpQ',,"Toronto, Ontario"
b'Such a chill day \\U0001f64c\\U0001f3fe',,"Toronto, Ontario"
b'I loved @AlexiLalas as a kid even though he played for another team.\\n\\nTonight he revealed himself to still be on th\\u2026 https://t.co/De1mI3uwh4',,"Toronto, Ontario"
b'@MylesOdin Haha! Valid and well played!',,"Toronto, Ontario"
b'Many thanks to the members of the steering committee of #PublicHeroes in GTA who work tirelessly to make this event\\u2026 https://t.co/etjakaOocl',PublicHeroes,"Toronto, Ontario"
"b'One night at singles night I watched a man take a Cialis, and put a Batman mask on - which was followed by him smas\\u2026 https://t.co/Oi8KecLvZR'",,"Toronto, Ontario"
"b""Going live \\U0001f534with some Wolfenstein II, even though it doesn't play nice with OBS. So we'll see how long this lasts.\\u2026 https://t.co/SSk03gjL6o""",,"Toronto, Ontario"
"b""@DAZN_CA_Help (I don't even see it as an option to watch)""",,"Toronto, Ontario"
b'#KingStreetPilot working about as well as expected.  Just seen 5 cars go through the Spadina intersection.  Poor enforcement by #TPS',"KingStreetPilot,TPS","Toronto, Ontario"
"b""Too cute just too cute one proud mamma showing off her furbu's awww \\U0001f495\\U0001f436\\U0001f43e #Standupforpits #Pitbullslivesmatter\\u2026 https://t.co/OHirFXPmFY""","Standupforpits,Pitbullslivesmatter","Toronto, Ontario"
"b'@lowki @RichardDawkins You could make this a criticism of utilitarianism, but it only works if you assume the utili\\u2026 https://t.co/hBttW7TKkP'",,"Toronto, Ontario"
b'#BB11 no I hate #VikasGupta more than #HinaKhan enough of this mind game. disgusting. I dont wanna watch politics.\\u2026 https://t.co/m6a04Afmpm',"BB11,VikasGupta,HinaKhan","Toronto, Ontario"
"b'So this @TorontoArgos season came down to 2 plays, 3rd and 17 in Hamilton, and 3rd and 5 yesterday, and both times,\\u2026 https://t.co/OCEBjcm96v'",,"Toronto, Ontario"
b'On closing gaps and working towards a more prosperous and unified nation through technology\\u2026 https://t.co/Wp48bVKGRD',,"Toronto, Ontario"
b'so my kids went to Nation Fresh Food in the stockyards last night and spent a few HOURS in the play area. new fave grocery store???',,"Toronto, Ontario"
b'I enjoyed a few mins of sunshine and outdoors.. break from work...I fooled around with my phone\\u2026 https://t.co/cVhemwyQxW',,"Toronto, Ontario"
b'The mystery is over. #lizzyhousemysteryquilt #workroomlongarm @ the workroom https://t.co/N490rXPoaC',"lizzyhousemysteryquilt,workroomlongarm","Toronto, Ontario"
b'The writing on the @heavyweight podcast is impeccable. The stories are other wordly. This....is an amazing work of art.',,"Toronto, Ontario"
b'@Devyjaxx Germany was awesome because of the amazing party in the small city where I saw Trinidad play. South Afric\\u2026 https://t.co/HEAX2xMhhc',,"Toronto, Ontario"
b'Proud of the @packers tonight ... played their hearts out. No fan can complain about the effort; just fell a bit short',,"Toronto, Ontario"
b'Happy retirement to Julio Caesar. It was a pleasure to watch you with @torontofc. #TFCLive #AllForOne https://t.co/qzmZDoDO3c',"TFCLive,AllForOne","Toronto, Ontario"
b'Going to watch Travelers on showcase #Fibe #showcase #Travelers \\U0001f4fc\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f52b\\U0001f693\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fb\\u200d\\u2640\\ufe0f\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fd\\u200d\\u2640\\ufe0f\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fd\\U0001f680',"Fibe,showcase,Travelers","Toronto, Ontario"
"b'great topic, great show. https://t.co/y3WD1Wz5U9'",,"Toronto, Ontario"
"b'Inspiration is within us everyday! We work, live, breathe it daily! Seeing @DrIvanJoseph in this video just allows\\u2026 https://t.co/KEI5K6sUtY'",,"Toronto, Ontario"
b'4/6 Power Rangers will star in the up coming season of Stranger Things. They might as well call the show Ranger Thing.',,"Toronto, Ontario"
"b""I mean, to be fair to Al Michaels, it's probably hard to avoid Native American references at Thanksgiving when the Redskins are playing.""",,"Toronto, Ontario"
b'I\\u2019ve spent all week watching a Japanese reality show on Netflix. I\\u2019m sick and living my best life.... https://t.co/6JaYf90X7F',,"Toronto, Ontario"
b'b moni been on the show all of three seconds and he\\u2019s already sick of adreyn lmaoo stress',,"Toronto, Ontario"
b'Going to watch Lucifer on CTV #Fibe #CTV #Lucifer \\U0001f4fc\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f44d\\U0001f52b\\U0001f471\\U0001f3fb\\U0001f471\\U0001f3fb\\u200d\\u2640\\ufe0f\\U0001f471\\U0001f3fd\\U0001f469\\U0001f3fd\\U0001f467\\U0001f3fc\\U0001f479',"Fibe,CTV,Lucifer","Toronto, Ontario"
b'i feel invincible when @denzelcurry comes on during my workout like back the fuck up im bout to elliptical out of this bihhhh',,"Toronto, Ontario"
"b'Playing New Rules by Dua Lipa on loop to remind myself that men ain\\u2019t shit. \\u201cI\\u2019ll play it one more time,\\u201d I say the past four times'",,"Toronto, Ontario"
"b'Such a good idea - also the option to only allow kids to trigger certain commands or at certain times. ""Alexa, play\\u2026 https://t.co/7mRcCHYks9'",,"Toronto, Ontario"
b'Still been playing battlefront 2 and it\\u2019s still an amazing game \\u263a\\ufe0f',,"Toronto, Ontario"
"b'90s black movies are undefeated, need to find some time &amp; watch some ...'",,"Toronto, Ontario"
"b'Sam Reinhart is playing his best hockey, and it\\u2019s about time #Sabres'",Sabres,"Toronto, Ontario"
b'Thank you @EarthRangers for an awesome show! \\u2764\\ufe0f #teacherlife https://t.co/dRyR81JCBZ',teacherlife,"Toronto, Ontario"
b'Hey @AppleMusic lovers! You can now find #Staycation on your Canada\\u2019s Country playlist \\U0001f1e8\\U0001f1e6\\U0001f4aa\\U0001f3fc https://t.co/mvjuYn4A8V',Staycation,"Toronto, Ontario"
"b""Who says you can't? \\U0001f481\\U0001f3fb\\U0001f481\\U0001f3fc\\U0001f481\\U0001f3fd\\U0001f481\\U0001f3feWe're here to show you that #RunningIsForEveryBODY! Don't believe it? Check out the upc\\u2026 https://t.co/LFz3WiSdSZ""",RunningIsForEveryBODY,"Toronto, Ontario"
"b'Does anyone else feel like we should bench ""Baby It\'s Cold Outside"" this year on our Christmas playlists?\\n#Christmassongs \\n#daterape'","Christmassongs,daterape","Toronto, Ontario"
"b'The #elfmusical in Toronto today, was a lot of fun! Great actors, great show! Will not\\u2026 https://t.co/mmwVoLMtRL'",elfmusical,"Toronto, Ontario"
b'@mickey_canuck @PFF And what happens when Petterman is Beathard 2.0? Just drop out of a playoff spot? Ridiculous to do it a 5-4',,"Toronto, Ontario"
