text,hashtags,placename
"b'I hate walking into shoe shops with shitty shoes on. Sales reps look at you like ""we\'re gonna milk you to your LAST CENT.""'",,"Toronto, Ontario"
b'Equator south american @sephoraph',,"Toronto, Ontario"
"b'@Megasteakman Hi Kial, congratulations! You have been randomly selected for our weekly #ITriedPSVR contest. Please\\u2026 https://t.co/F3Iq77Netu'",ITriedPSVR,"Toronto, Ontario"
b'A burled Box Elder log with a decayed heal-over.  The heart of the tree runs throughout. https://t.co/bEDk6jICQK',,"Toronto, Ontario"
"b""MBB | With 4:00 left in the 4th Qtr it's a one possession game as @FanshaweFalcons lead @HumberHawks 63-60. #gohwaks""",gohwaks,"Toronto, Ontario"
b'@alexanderupert I\\u2019m not arguing one way or the other really. I\\u2019m saying it\\u2019s impossible to know. The only measure y\\u2026 https://t.co/vq4LqglXnm',,"Toronto, Ontario"
b'Spoilt for choice at the opening of hunterboots@yorkdalestyle. Big moment for the #6ix. It\\u2019s the\\u2026 https://t.co/BTNfTy7Hrf',6ix,"Toronto, Ontario"
"b""I'm at a sports bar and there's no hooks at the bar for my purse. First, you take away the pockets in my pants, and\\u2026 https://t.co/pwqkfiU4az""",,"Toronto, Ontario"
b'@domluszczyszyn game probabilities for tonight or nah?',,"Toronto, Ontario"
b'Good grief. And some of us train our whole lives. \\U0001f64c #hailSZA https://t.co/R7PT2OfXBf',hailSZA,"Toronto, Ontario"
"b""One day I'll throw the ball for the dog and my arm will come off with it because it's poorly constructed""",,"Toronto, Ontario"
b'@torontomarlies visit the aircanadacentre to take on @bellevillesens in the first game of the\\u2026 https://t.co/p2PWyBU8WU',,"Toronto, Ontario"
b'Liget can\\u2019t stop balling !!',,"Toronto, Ontario"
b'Omg there is no upcoming World Cup final game\\u2019s tickets @FIFAcom',,"Toronto, Ontario"
"b'imagine! what we could as a community could accomplish, when we lift each other up instead of tearing each other do\\u2026 https://t.co/17N9RE0Hfo'",,"Toronto, Ontario"
b'Who thinks I should still stream in London when I\\u2019m on my hockey tournament I will only be able to stream on Friday\\u2026 https://t.co/pVN3VWDIrX',,"Toronto, Ontario"
"b'Gave him a random beat and he freestyles about his life , he\\u2019s so adorable but this makes me happy because he\\u2019s so\\u2026 https://t.co/euBgO7HSX3'",,"Toronto, Ontario"
b'For the love of the game. \\u2764\\ufe0f\\u26be\\ufe0f https://t.co/J0by5CHyC5',,"Toronto, Ontario"
b'@_nvrgaveafuck No shame in my game lol',,"Toronto, Ontario"
b'Liliee &amp; Ashwin two diff bowlers &amp; class apart from each other.even if Ashin breaks Lillee s record He would still\\u2026 https://t.co/sl6acjp3Nl',,"Toronto, Ontario"
b'Communal laundry should be a competitive sport',,"Toronto, Ontario"
b'@ThisCrazyTrain @rud_ii Yet I\\u2019ve done this before and it\\u2019s worked just fine. Probably too many trains to enter.',,"Toronto, Ontario"
"b'@badinfinite I have video of kidlat dancing into the theatre to introduce Balikbayan, somewhere.'",,"Toronto, Ontario"
b'So this prominent Toronto photographer I\\u2019ve been a fan of for years randomly blocks me on Instagram. Huh?',,"Toronto, Ontario"
b'@SuperDeanio Childhood living room as my mom handed me a plate of Hamburger Helper while I played video games. Befo\\u2026 https://t.co/SvWIfEenQb',,"Toronto, Ontario"
b'Great discussion with the students of Future Health Professional club from Donwood Park Public School yesterday.\\u2026 https://t.co/90pdDNFvAb',,"Toronto, Ontario"
b'I legit want @MsSarahPaulson to run for Office tho',,"Toronto, Ontario"
"b'A few roses from the other day, thanks Ellen! imperialtattoo\\n.\\n.\\n.\\n#ontariotattoos\\u2026 https://t.co/mD5soDrtT3'",ontariotattoos,"Toronto, Ontario"
b'@mattyglesias The children with wealthy and well-connected parents who buy them the advantages the other two groups\\u2026 https://t.co/I5ig233gjj',,"Toronto, Ontario"
b'@Migos would leave the Raptor game before it ended \\U0001f602 #backtoback',backtoback,"Toronto, Ontario"
"b""A long ball deflected buy Scarborough's #7 to tie the game. It's 1-1 at Lakeshore in 16'""",,"Toronto, Ontario"
"b""@pedalpapa\\nCalgary is a much smaller city.\\nNew York is a much bigger city.\\nMontreal is much more European.\\nToronto's running out of excuses.""",,"Toronto, Ontario"
b'Girls arguing in Robarts and claiming they\\u2019re gonna slap the other. While I\\u2019m out here trying to finish my essay an\\u2026 https://t.co/09BnAbwOvL',,"Toronto, Ontario"
b'The trading floor is filling with anticipation before we announce our #DXEmerging winners! Special thanks to\\u2026 https://t.co/4vq3aCQJgX',DXEmerging,"Toronto, Ontario"
b'This was our gym today. #powerwalk #torontotrails #urbanart @ Lower Don Recreational Trail https://t.co/SLa7KB79Am',"powerwalk,torontotrails,urbanart","Toronto, Ontario"
b'half an hour till the game and im nervous af as if im gonna be playing',,"Toronto, Ontario"
"b'Candles, more candles, a hot paint colour, pretty posies and a runner -- these are just a few of\\u2026 https://t.co/nEJClaciiV'",,"Toronto, Ontario"
b'Won a game of flash point! @ A-Game Cafe https://t.co/PRUZjNU9Oq',,"Toronto, Ontario"
"b'Rather than using the word \\u2018fun\\u2019, I wish we could use the word \\u2018engaging\\u2019 to talk about something games have to be\\u2026 https://t.co/Wsd551su4z'",,"Toronto, Ontario"
b'Football? What football game? #ManIFeelLikeAWoman #ShaniaTwain #GreyCup',"ManIFeelLikeAWoman,ShaniaTwain,GreyCup","Toronto, Ontario"
"b'I\\u2019ve also played many a \\u2018Serious\\u2019 game that wasn\\u2019t engaging at all, and definitely seemed to be trying to skate by\\u2026 https://t.co/nLgkwD9YcO'",,"Toronto, Ontario"
"b""I have a big urge to dance but there's no where to practice and I'm in a public space cri""",,"Toronto, Ontario"
"b""Sooo Justice League opens in 2 days, has not yet has it's embargo lifted, and the reviews that have surfaced are de\\u2026 https://t.co/JfPDGwI96b""",,"Toronto, Ontario"
b'@billmaher the hookers at little bills sex club all laugh and laugh at his joke. which ironically is also known as little bill.',,"Toronto, Ontario"
"b""@bradlamm @DrDavidLey re: Dr Oz sex addiction. This is a serious question. Wouldn't a serial killer, who is compell\\u2026 https://t.co/ramgjwi9rF""",,"Toronto, Ontario"
b'Where does the law stand on buying bottles of spirits from other provinces (directly from craft distilleries) and h\\u2026 https://t.co/ptensKgQHk',,"Toronto, Ontario"
b'Did you know that @salesforce runs up to 55% faster on Aryaka? Here is how to maximize performance\\u2026 https://t.co/uD3KK1U7xu',,"Toronto, Ontario"
b'QIPCM is a central repository for imaging data and analysis tools to ease the management of your multi-centre trial\\u2026 https://t.co/GgAxqAch6u',,"Toronto, Ontario"
"b""Some spectacular swordplay on @morningshowto \\u2694\\ufe0f\\xa0https://t.co/wLD1EczuVa Don't miss a sword cutting demo tonight\\u2026 https://t.co/Wc8qi6wlhA""",,"Toronto, Ontario"
"b'A practical use of my marathoning  #GreysAnatomy. I got to use ""The Gunther"" to explain what emergent leadership is\\u2026 https://t.co/LBmuhNvg5w'",GreysAnatomy,"Toronto, Ontario"
b'Our immigrant and indigenous youth in #ygk need to come together to learn from each other. Learning about different\\u2026 https://t.co/Ye4IGaaDdp',ygk,"Toronto, Ontario"
"b'Hell is not a place, hell is not a certain evil. Hell is other people. #trip'",trip,"Toronto, Ontario"
b'We got a chair delivered today but it has to be put together. Except Andrew is walking around with his guitar. \\n\\nSo\\u2026 https://t.co/AdQYRWoqdc',,"Toronto, Ontario"
b'@Dreams_on_Paper Exactly! He and Prince William really learned from the errors made by their parents and others. Th\\u2026 https://t.co/Red0vRmRdt',,"Toronto, Ontario"
b'PulledPork Slider @theceilicottage  #MondayTreats then have a game of Shinny on the #DinkyRink\\u2026 https://t.co/2ljV6wKnXv',"MondayTreats,DinkyRink","Toronto, Ontario"
"b""@CoachAliciaH This is such a touching video! We love playing sports because it's a metaphor for life. #KeepPlaying""",KeepPlaying,"Toronto, Ontario"
b'Wrote about 1000 words detailing the wanderings of a lone megatherium in an abandoned urban center.',,"Toronto, Ontario"
b'@dermablendpro compact powders are a serious game changer on set. Perfect for taking down shine\\u2026 https://t.co/gNhX8O5qD4',,"Toronto, Ontario"
"b""It's almost over! Just a few hours left to get that great game during our Cyber Monday sale! Deal and Gift Guides o\\u2026 https://t.co/eZguuh73Ve""",,"Toronto, Ontario"
"b""It's almost over! Just a few hours left to get that great game during our Cyber Monday sale! Deal and Gift Guides o\\u2026 https://t.co/eZguuh73Ve""",,"Toronto, Ontario"
b'@Lizzs_Lockeroom People acting like you cannot root for one team and appreciate other teams and/or players... I love the game. Period.',,"Toronto, Ontario"
"b'All the Christmas baking this weeekend, accompanied by @981CHFI and the very important tradition of diving to chang\\u2026 https://t.co/xrEqlMA4C0'",,"Toronto, Ontario"
b'@MarcusWinings I would keep Trocheck as well. Panthers have four games this week too.',,"Toronto, Ontario"
"b'Leafs kill off delay of game penalty to Brown. Devils look so dangerous on the power play. Full credit to Andersen,\\u2026 https://t.co/cpGasSeUGe'",,"Toronto, Ontario"
b'@bobvilla1998 I just wrote a killer joke on the subject I would tweet but it\\u2019s too crass lol',,"Toronto, Ontario"
b'This is the kind of game coaches love... I am not a coach #TMLtalk #Leafs',"TMLtalk,Leafs","Toronto, Ontario"
b'Wtf #NBALeaguePass 10 channels and not even a single game? What a waste\\U0001f612\\U0001f612',NBALeaguePass,"Toronto, Ontario"
"b'Saw Durant at that lockout game in Manila, and it was almost like he\\u2019d only take three stides (he is so long) to ru\\u2026 https://t.co/bXSBYQqYQK'",,"Toronto, Ontario"
"b""The ultimate gift for the #Beer lover! A Brewer's Advent Calendar an #LCBO online exclusive. Open a #beer a day Dec\\u2026 https://t.co/mljKIeT2bJ""","Beer,LCBO,beer","Toronto, Ontario"
"b""@yashar Sickening: Trump\\u2019s allowing hunters to murder elephants and import their heads as gory trophies. Let's stop\\u2026 https://t.co/lX3L0JlwtB""",,"Toronto, Ontario"
b'Legit question. How long until we\\u2019re done with cheerleaders for pro sports teams? My guess is 36 months.',,"Toronto, Ontario"
"b'Looking at each other like, \\u201cyou\\u2019re so annoying.\\u201d \\n\\nHappy Monday!!! @ Toronto, Ontario https://t.co/KVgJxfm9v5'",,"Toronto, Ontario"
"b'Personality Order z10b, digital photo\\n\\nAnother random face...\\n\\n#photography #digitalphoto\\u2026 https://t.co/CQoFD6uZqc'","photography,digitalphoto","Toronto, Ontario"
b'i found 20$ on the floor i guessgood luck is working for me https://t.co/PjhXWigL49',,"Toronto, Ontario"
b'ya had to blow on your games to get em to work. https://t.co/6Ry9eGIG0k',,"Toronto, Ontario"
b'SO many of my friends have tagged me in this i feel attacked https://t.co/MGb4ReuYpX',,"Toronto, Ontario"
b'Did y\\u2019all take acid before the game @Avalanche @NHLJets https://t.co/QgC3rx0LIM',,"Toronto, Ontario"
"b""@WilliamsRacing Better hide those from Jackie and Kimi, other wise they'll all be gone by sunday""",,"Toronto, Ontario"
b'Hey! A Toronto sports team won a thing! #GreyCup #ArgosFootball',"GreyCup,ArgosFootball","Toronto, Ontario"
b'They could have just tied the game with a field goal... \\U0001f926\\U0001f3fb\\u200d\\u2640\\ufe0f',,"Toronto, Ontario"
b'ARGOS win their 17th Grey Cup \\u2014 27-24! What a game #GreyCup105',GreyCup105,"Toronto, Ontario"
b'Stampeder\\u2019s Achilles heel? Playing Ontario teams in elimination games\\n#GreyCupSunday #argos',"GreyCupSunday,argos","Toronto, Ontario"
b'Argos interception with Calgary already in FG range.',,"Toronto, Ontario"
b'WHAT a game. @TorontoArgos pull off the upset &amp; Ricky Ray earns his 4th ring. Way to bring the #GreyCup home fellas\\u2026 https://t.co/1sJZSEWbh1',GreyCup,"Toronto, Ontario"
b'When people think the Argos winning the Grey Cup means Toronto is a champion sports city again. https://t.co/BkoxRV5aSE',,"Toronto, Ontario"
b'Ricky Ray wins it for the #Toronto #Argos. What an incredible game! 27-24 over the Calgary #Stampeders! #GreyCup105 #GreyCup #CFL',"Toronto,Argos,Stampeders,GreyCup105,GreyCup,CFL","Toronto, Ontario"
b'Thank you @TorontoArgos @CFL @calstampeders good game #argooooooooooooos',argooooooooooooos,"Toronto, Ontario"
b'One ring for Toronto sports in 17/18 down...\\n\\n*does mental math*\\n\\nFour or so to go',,"Toronto, Ontario"
b'What a game. Two years in a row Calgary makes a critical mistake in the last minute that costs them the #Greycup',Greycup,"Toronto, Ontario"
b'What a game! @TorontoArgos Congrats! #GreyCup',GreyCup,"Toronto, Ontario"
b'The @TorontoArgos are #greycup champions! Wooo! Well done team. It was a fight to the last plays of the game. Game\\u2026 https://t.co/el7tTq24TE',greycup,"Toronto, Ontario"
"b'Experts from 10 industries\\u2014like urban farming, fashion, healthcare and more\\u2014share insider perspective\\u2026 via @forbes https://t.co/ny25RIkVaI'",,"Toronto, Ontario"
"b""Aaarrrgggooooooss!! What a game. The tears in Ricky Ray's eyes say it all. #GreyCup""",GreyCup,"Toronto, Ontario"
b'@JL_Dugan As soon as I finish the other thing I\\u2019m writing?? Oops??? \\U0001f602\\U0001f648\\U0001f648 https://t.co/QWcmLtM5QR',,"Toronto, Ontario"
"b'Congrats, @TorontoArgos! What a run, what a game! The big question now: will this resonate? Will the city respond b\\u2026 https://t.co/tCweigKtyf'",,"Toronto, Ontario"
b'@carrieldnn What fun! I haven\\u2019t enjoyed football this much in years. What an exciting game. #CFL #Argos #GreyCup',"CFL,Argos,GreyCup","Toronto, Ontario"
"b'Holy shit! What a game! Way to fight til the end, @TorontoArgos! Whoo-hoo! #GreyCup'",GreyCup,"Toronto, Ontario"
b'Woohoo! ARRRRRGOOOOOOOOOOOOOOOOS! \\nCFL GREY CUP CHAMPS! \\nWhat a game! What a finish! #torontoargonauts  #boatmen\\u2026 https://t.co/gS4qquDre7',"torontoargonauts,boatmen","Toronto, Ontario"
"b'Congrats, @TorontoArgos! What a run, what a game! The big question now: will this resonate? Will the city respond b\\u2026 https://t.co/PZEGYOl6AK'",,"Toronto, Ontario"
"b""Worried about a property tax hike next year? Here's why the city's budget chief says it's not happening https://t.co/UXD8vh7xIR""",,"Toronto, Ontario"
"b'Morning PEOPLE \\nLet\\u2019s all have a WONDERFUL day!\\n\\nWhatever others do, it\\u2019s really NOT of your business. \\n\\nYOU- just\\u2026 https://t.co/qiGxjb43wZ'",,"Toronto, Ontario"
b'@aclenhart @TheAthleticTO App store is other option.',,"Toronto, Ontario"
b'Start list for @KillingtonMtn GS!\\n1st run 10am ET streamed on CBC.ca\\n2nd run 1pm ET @cbcsports\\n\\n6 Canadians racing\\u2026 https://t.co/0ctkozgHpo',,"Toronto, Ontario"
"b'...and just like that, I became a person who runs for the streetcar'",,"Toronto, Ontario"
"b'Found my #stolenbike while walking home. Finally got through to police 30 mins later, freezing at this point and th\\u2026 https://t.co/3vGEZYlpYr'",stolenbike,"Toronto, Ontario"
"b""Check out this party rocking #TalkingHeads 'Burning Down The House' Remix by @RhythmScholar &amp; @ApolloZero ft killer\\u2026 https://t.co/jKtM4akCCR""",TalkingHeads,"Toronto, Ontario"
"b'Arctic Char with heirloom carrots, roasted squash, dashi and charred spring onion oil\\n\\nNew on\\u2026 https://t.co/Bsvs2e3hWl'",,"Toronto, Ontario"
"b'Played my first full gear, 5-on-5 ice hockey game in my life tonight. Scored on the first shift. It\\u2019s all downhill from here.'",,"Toronto, Ontario"
b'When you run up on a Canadian feat. terrolllewis  \\U0001f1ec\\U0001f1e7 vs. \\U0001f1e8\\U0001f1e6 SIDE NOTE: Look I lived on both\\u2026 https://t.co/q7mrFrEdXN',,"Toronto, Ontario"
b'Americas woman raises money homeless man US Thousands Dollars buy petrol ran out Johnny Kate....\\nhttps://t.co/Ws5bZBi23Q',,"Toronto, Ontario"
b'\\U0001f4da\\U0001f3a8Absolutely stunning work by visual artist @ncalexander3! These oil paintings and many others will be unveiled thi\\u2026 https://t.co/GfYxIe8hMn',,"Toronto, Ontario"
b'1pm we makin a movie!! Bring your water &amp; yoga mat too!\\n*\\n*\\n#squad #dance #fitness #culture\\u2026 https://t.co/CGLVvN34vE',"squad,dance,fitness,culture","Toronto, Ontario"
"b""@annclezotte @debreese \\U0001f62e1 of Florence's other books. Righting the Wrongs: Residential Schools. Includes images take\\u2026 https://t.co/ldQAMd0THw""",,"Toronto, Ontario"
"b""@World_Wide_Wob Hilarious... It's a game not kd n Russ show. Too funny""",,"Toronto, Ontario"
b'Enjoying myself before letting others enjoy me at the sex club \\U0001f499 #mesh https://t.co/LlPow4y99C',mesh,"Toronto, Ontario"
b'well now im a fool if i DONT buy big baller brand',,"Toronto, Ontario"
"b""@putUincespence We've been at this DWTS thing so long we're old pros - one arm on twitter and the other dialing the\\u2026 https://t.co/hGWv59W06k""",,"Toronto, Ontario"
"b'Niagara councillor denied a chance to run provincially, P.C. party blaming his social media presence - https://t.co/ypmYtitkbV'",,"Toronto, Ontario"
b'That\\u2019s it even the corrupt MPs r tired of the governments bullshit! I strongly suggest other MPs start doing their\\u2026 https://t.co/MNzR1fRwkW',,"Toronto, Ontario"
b'Saturday morning trail run in High Park completed. Another great morning run.\\nTemp:\\u2026 https://t.co/1SlXkjG7rz',,"Toronto, Ontario"
b'I have never felt so confident walking out of an exam \\U0001f917',,"Toronto, Ontario"
b'Am a student today on the Road To Mental Readiness mandatory police training course designed by @MHCC_. Instructors\\u2026 https://t.co/TEwRvCDb2f',,"Toronto, Ontario"
"b'While I practice yoga daily for its tremendous healing, calming, respiratory, core strength and\\u2026 https://t.co/YxlQ6r7pPb'",,"Toronto, Ontario"
b'Imagine this was the other way around \\u2615\\U0001f438 https://t.co/faenwGcy7c',,"Toronto, Ontario"
"b'SAY IT LOUDER, how the fruit taste suh rangate good but not the juice ? Stupse https://t.co/CgKGw20SIf'",,"Toronto, Ontario"
b'@Tom_Bergeron @YouTube I want him to run for Prime Minister of Canada.  Freak the world out! Would be fantastic!',,"Toronto, Ontario"
b'Bout to play my first game on Cs in 4 months oh no',,"Toronto, Ontario"
"b""About last night and feelin' all sporty glam in that magnificent @AidanMattox gunmetal shift from @RentfrockRepeat\\u2026 https://t.co/3T9iQMKD0F""",,"Toronto, Ontario"
b'I took this shot earlier tonight when I was walking through #kensingtonmarket @ Kensington Market https://t.co/aiFZ2LJtVf',kensingtonmarket,"Toronto, Ontario"
b'I left the club early last night because my feet were done. Not sure how I\\u2019m going to last my 14 hour shift today w\\u2026 https://t.co/HB78SMx6YX',,"Toronto, Ontario"
b'The most important part of packing for a long hike is having enough snacks!\\n#food\\u2026 https://t.co/Fw5uNjhYmX',food,"Toronto, Ontario"
b'Are you doing enough to train your employees for the future?\\n\\nDeveloping your #employees is the best way to ensure\\u2026 https://t.co/7TmlcGuXEL',employees,"Toronto, Ontario"
b'Homer on the run! https://t.co/1LyY8zUszT',,"Toronto, Ontario"
b'Are you doing enough to train your employees for the future?\\n\\nDeveloping your #employees is the best way to ensure\\u2026 https://t.co/LMgZ2QFkdY',employees,"Toronto, Ontario"
b'There ya go folks @EAStarWars turned off micro transactions now everyone can play this game.',,"Toronto, Ontario"
b'LeBron checking the final score of the #Warriors v #Celtics game https://t.co/kNyjBJBw6Y',"Warriors,Celtics","Toronto, Ontario"
b'\\u201cThose Celtics jerseys are so nice\\u201d- me trying to pay attention to a basketball game',,"Toronto, Ontario"
b'https://t.co/GsvyzMxljQ\\nkevin hart rank s stream as i need to be awake in the a.m. for a flight\\nNO STREAM  UNTIL TU\\u2026 https://t.co/obRX5uN7s7',,"Toronto, Ontario"
b'\\u201csometimes the grass is greener on the other side because it\\u2019s fake\\u201d',,"Toronto, Ontario"
"b'@Sweta67845171 Not fully well though, there are other complications. But khub kharap ta nei. Anyways, part of life.\\u2026 https://t.co/VF1acnCBCL'",,"Toronto, Ontario"
b'Tava uma bike de crian\\xe7a no meio da estrada fds',,"Toronto, Ontario"
b'@salmanarshad @MJibranNasir @YousufNazar Not true anymore. The Pak Army has fought &amp; have made significant gains sp\\u2026 https://t.co/2gTd4DiHnP',,"Toronto, Ontario"
b'The #NintendoSwitch Review champion @8biteric is giving away another game! Go try &amp; win it! https://t.co/QDjiKeV8ub',NintendoSwitch,"Toronto, Ontario"
"b""What's interesting here is that @firstadopter seems to have reached out to YouTubers, not traditional game journali\\u2026 https://t.co/0k7KqCxw7S""",,"Toronto, Ontario"
"b""I think it's about time @EASPORTS gives up their exclusive rights and lets someone else do an @NHL  game. Maybe the\\u2026 https://t.co/dJSJpm2lNj""",,"Toronto, Ontario"
b'... so you\\u2019re saying I\\u2019m not a dancing hotdog? \\U0001f644 https://t.co/BzHF3Owtly',,"Toronto, Ontario"
"b'Paul you got some nerve, it was your scraggly behind who introduced Rick to Ezekiel and started this ball rolling.\\u2026 https://t.co/jHfL98oicI'",,"Toronto, Ontario"
b'Now we know where Evelyn gets it from. Clearly her mother runs the roost! #90dayfiance',90dayfiance,"Toronto, Ontario"
"b""Anytime anybody is rude, it makes me double-check my own behavior to make sure I don't do that to other people. \\U0001f64f\\U0001f440\\u26ea\\ufe0f""",,"Toronto, Ontario"
"b'60 Life-size Canada geese, all the way from the roof to the lower floor. Artist #Michael_Snow @\\u2026 https://t.co/8CJRGRFrfY'",Michael_Snow,"Toronto, Ontario"
b'@1alexhemingway Was thinking a similar thought on my bike ride home. $11 billion is the 10 year investment in the n\\u2026 https://t.co/0Wgd2BGpqh',,"Toronto, Ontario"
b'OHHH MY GOD. Today in TTC fuckery: a woman is wrapping a present on the floor of the streetcar.',,"Toronto, Ontario"
b'I am very interested. See #teslasemi   truck tonight at 11 p.m. is this going to be a game changer? we have to wait\\u2026 https://t.co/RJwFTfRkgh',teslasemi,"Toronto, Ontario"
"b'VC Ultimate was created - by ultimate players - in Montreal, Canada in 1998 to fill a void in\\u2026 https://t.co/gsHAsNvZKf'",,"Toronto, Ontario"
b'#FlashFriday TONIGHT!! \\U0001f60e djshaheedad Prizes from climbsmartshop &amp; #GibveyPainClinic #climbinggym\\u2026 https://t.co/odmQQX4NCO',"FlashFriday,GibveyPainClinic,climbinggym","Toronto, Ontario"
b'It\\u2019s true! Thank you to my SwitchGrocery Customer Friends for bringing so much dancing to my\\u2026 https://t.co/oYXFq8yZtR',,"Toronto, Ontario"
"b'@DVSblast no it\\u2019s due to queen\\u2019s tax, which is normally 25% BUT is 35% on avocados and any other fruit that old hag likes'",,"Toronto, Ontario"
b'HAHAHA yabang eh noh nareset nmn yung rank wawang hustina.',,"Toronto, Ontario"
b'Be willing to learn from others. @ Toronto Congress Center https://t.co/xZE2hyKNNV',,"Toronto, Ontario"
b'I dropped my phone on the floor of my bathroom 4 days ago and fucked up the screen &amp; then just dropped it on the fl\\u2026 https://t.co/iGaTNETgH3',,"Toronto, Ontario"
b'Johnny Gaudreau snaps one by the blocker on Braden Holtby to tie the game 1-1 between #CofRed and #ALLCAPS. Gaudrea\\u2026 https://t.co/vq8GWp3gq4',"CofRed,ALLCAPS","Toronto, Ontario"
b'@antoinettehdmh @Every5thDay 98 days till first ST game.',,"Toronto, Ontario"
b'Mom &amp; dad enjoying the game! Dad rocking the #movember handlebars like Wendel used to! @MapleLeafs #pucks4prostate\\u2026 https://t.co/8nS1XppoBu',"movember,pucks4prostate","Toronto, Ontario"
"b""@DAYLEE Heh, you' re in my favourite  place! BC! Mountain climbing in Sept. is so beautiful!""",,"Toronto, Ontario"
b'great start to the game for @KingJames \\U0001f451',,"Toronto, Ontario"
"b""@Depo_ @GTM618 @agravel15 Having played virtually the entire line-up of Switch games I can definitely say you're in\\u2026 https://t.co/sHlPALHxnL""",,"Toronto, Ontario"
"b""@Depo_ @GTM618 @agravel15 Having played virtually the entire line-up of Switch games I can definitely say you're in\\u2026 https://t.co/ELTiUsEzMW""",,"Toronto, Ontario"
b'@RaandoCommaando Ill run you over',,"Toronto, Ontario"
"b""The fact that I'm going to play American football (football) just up the road from BMO where the real football game\\u2026 https://t.co/1S2N9xUlk0""",,"Toronto, Ontario"
b'We need TFC style chanting at Leafs/Raps/Jays games',,"Toronto, Ontario"
"b""C'mon Toronto, let's win all of the cups!\\n\\nAnd also that big metal basketball on a stick.\\n\\nAnd the one with all of the metal flags.""",,"Toronto, Ontario"
"b""There's a sweet spot in the middle of our dance floor, if you glance up you'll see this majestic\\u2026 https://t.co/wcI51ddwGt""",,"Toronto, Ontario"
b'drake heard the raptors were on a run so he came back smh',,"Toronto, Ontario"
"b""@ironmorg Very Canadian weather you're having. Here in my part of actual Canada it's raining and 9\\xb0C and I'm still thinking trainer.""",,"Toronto, Ontario"
"b'#WCW Loving the not random jewels of wisdom and the beautiful souls page, always something smile\\u2026 https://t.co/zmZE83i3jh'",WCW,"Toronto, Ontario"
b'I like how the benches and jungle gym are Liberal red... https://t.co/WYPOv4HVxq',,"Toronto, Ontario"
"b""Love Lance! Christmas won't be the same without him singing the sports! \\U0001f62d https://t.co/ZSw7tostE3""",,"Toronto, Ontario"
"b'On Monday, the giant concrete swastika was discovered under a sports field. By Friday, it was gone. https://t.co/DYqbG1XqVh'",,"Toronto, Ontario"
b'Closing thought: Never limit yourself. Step up the game. Evolve and grow. You are wonderful and beautiful.',,"Toronto, Ontario"
"b""can't even drink tonight to wash the taste of this garbage hockey club out of my mouth""",,"Toronto, Ontario"
"b""If we ain't got each other than we ain't got nothing""",,"Toronto, Ontario"
b'Smh this is going to be one of those games where our missed FT\\u2019s come to haunt us',,"Toronto, Ontario"
"b'KV was brilliant &amp; he stood out in an otherwise average epi penned to create too much chaos visually, in the brilli\\u2026 https://t.co/mRaFOiWl4O'",,"Toronto, Ontario"
"b""Some things are more than what you say. They're what you do! Some things you say because you have no other choice!\\u2026 https://t.co/KUdpz0p4Zk""",,"Toronto, Ontario"
b'What a game that was! The level of commitment to playing the way your manager has coached you. The contrast in styl\\u2026 https://t.co/BqFZrckzmt',,"Toronto, Ontario"
b'This game https://t.co/u9hFsBhRe5',,"Toronto, Ontario"
b'A racist child killer has lost a legal fight have his penis pump returned to his jail cell.\\n\\nImran \\u201cBaldy\\u201d Shahid d\\u2026 https://t.co/vTKqjLS8Co',,"Toronto, Ontario"
"b""Look at this good boy dressed up in his club's colours #tfclive https://t.co/AzZdGgrAMt""",tfclive,"Toronto, Ontario"
"b""This just in: #UofT ranks among @timeshighered's top five public universities for global employability https://t.co/5xArqLcnR3""",UofT,"Toronto, Ontario"
"b'Get to know our company dancers! Meet the incredibly talented, Jamaican born Company dancer\\u2026 https://t.co/eS5xFn61Gq'",,"Toronto, Ontario"
b'What a time to be alive. Traded a can of soup for a copy of the message bible. Was invited into the club with a sic\\u2026 https://t.co/KSTrdMYcWp',,"Toronto, Ontario"
"b'This undergrad student is drinking Coke straight from a 2 litre bottle on the GO train. Buddy, exams will be over b\\u2026 https://t.co/4CO1OJiZig'",,"Toronto, Ontario"
"b'FRIDAYS IN THE 6IX\\U0001f918\\U0001f3fd you\\u2019re new weekend party starter\\U0001f449\\U0001f3fd\\U0001f449\\U0001f3fd\\n-\\nBest in reggae, dancehall, soca, and\\u2026 https://t.co/0UdJioe8ph'",,"Toronto, Ontario"
"b'Why am I running late, you wonder? Because my 6 year old doesn\\u2019t like any of her socks.'",,"Toronto, Ontario"
b'Glenmorangie is pronounced glen-MORANGE-y (rhyming w \\u2018orange\\u2019) and I won\\u2019t hear otherwise. https://t.co/d7JrimNMlm',,"Toronto, Ontario"
"b'@LexiRaspanti I feel your pain: fell asleep at 8 woke up at 12 thinking it was noon, ran to the shows that woke me\\u2026 https://t.co/8vCRjrqNES'",,"Toronto, Ontario"
"b'Its fucked when someone u love ends up hurting u, b/c u end up hurting others b/c u feel vulnerable &amp; ur caught up in ur own emotions.'",,"Toronto, Ontario"
b'Join our Wednesday run club.....see the beautiful scenery in Rosedale.\\nThanks to Angela for her artistic white boar\\u2026 https://t.co/G4vwBVxR21',,"Toronto, Ontario"
"b""I'm not sure that walking to Starbucks to get a cake pop and get my remaining steps is what Fitbit has in mind to get me moving..""",,"Toronto, Ontario"
